population	cosine
type_matched_decoy	0.08767767
type_matched_decoy	0.1766747
random_decoy	0.10148344
random_decoy	0.48640653
length_gc_matched_decoy	0.6210996
random_decoy	-0.05638645
random_decoy	-0.16311608
type_matched_decoy	-0.19095719
random_decoy	0.7245971
random_decoy	0.1755481
random_decoy	0.015695684
random_decoy	0.3938629
length_gc_matched_decoy	0.24711938
length_gc_matched_decoy	0.3699537
type_matched_decoy	0.21287605
random_decoy	0.30624196
length_gc_matched_decoy	0.79768157
random_decoy	-0.033368487
length_gc_matched_decoy	0.18066153
length_gc_matched_decoy	0.20934235
length_gc_matched_decoy	0.2992394
length_gc_matched_decoy	0.41023225
type_matched_decoy	0.37709662
type_matched_decoy	0.11163111
length_gc_matched_decoy	-0.21875693
random_decoy	-0.2922641
type_matched_decoy	0.80717486
length_gc_matched_decoy	0.5140169
random_decoy	0.41940665
type_matched_decoy	0.3975782
random_decoy	-0.049517732
type_matched_decoy	-0.03179976
random_decoy	0.07491748
type_matched_decoy	0.4721056
length_gc_matched_decoy	0.2797565
type_matched_decoy	0.106001176
length_gc_matched_decoy	0.09055004
length_gc_matched_decoy	0.078426965
type_matched_decoy	-0.0060371943
length_gc_matched_decoy	0.33632195
type_matched_decoy	0.1376997
length_gc_matched_decoy	0.22156769
random_decoy	0.074198216
type_matched_decoy	-0.00047472864
type_matched_decoy	0.028607234
random_decoy	0.4924694
length_gc_matched_decoy	0.28742817
type_matched_decoy	0.7264813
length_gc_matched_decoy	0.106114306
random_decoy	0.03971696
random_decoy	0.04084944
length_gc_matched_decoy	-0.124565184
length_gc_matched_decoy	0.08585761
type_matched_decoy	0.096530035
type_matched_decoy	0.14254354
type_matched_decoy	-0.0028235354
type_matched_decoy	0.50423837
length_gc_matched_decoy	-0.028724272
random_decoy	0.089600965
type_matched_decoy	0.41076556
type_matched_decoy	0.025879156
length_gc_matched_decoy	0.46502978
type_matched_decoy	0.52258134
length_gc_matched_decoy	-0.056401223
random_decoy	-0.045678318
type_matched_decoy	0.59712315
length_gc_matched_decoy	-0.058599077
random_decoy	0.01440715
type_matched_decoy	-0.0885953
type_matched_decoy	0.47870222
length_gc_matched_decoy	0.4258736
length_gc_matched_decoy	0.15855277
random_decoy	-0.0073006004
type_matched_decoy	0.19864053
random_decoy	0.28423983
random_decoy	0.08675128
type_matched_decoy	0.21154264
random_decoy	0.38720548
type_matched_decoy	0.47142544
random_decoy	0.2108907
random_decoy	0.043291852
length_gc_matched_decoy	0.10454207
type_matched_decoy	0.415752
length_gc_matched_decoy	0.8038597
type_matched_decoy	0.57013696
random_decoy	-0.0518803
length_gc_matched_decoy	-0.25574785
type_matched_decoy	0.101449475
length_gc_matched_decoy	-0.04207722
random_decoy	-0.034965895
length_gc_matched_decoy	0.24619097
random_decoy	-0.020011943
type_matched_decoy	0.027815066
length_gc_matched_decoy	0.18380275
type_matched_decoy	0.8683772
random_decoy	0.35756728
length_gc_matched_decoy	0.53965485
type_matched_decoy	0.35742885
type_matched_decoy	0.5432382
length_gc_matched_decoy	0.2965564
type_matched_decoy	0.3779155
length_gc_matched_decoy	0.15580828
length_gc_matched_decoy	0.046885975
length_gc_matched_decoy	0.16512652
length_gc_matched_decoy	0.022209391
random_decoy	0.33146602
length_gc_matched_decoy	0.32829505
length_gc_matched_decoy	0.29150337
type_matched_decoy	0.28565514
type_matched_decoy	0.24273697
type_matched_decoy	0.21435007
length_gc_matched_decoy	-0.096035354
length_gc_matched_decoy	0.16335106
random_decoy	-0.198354
random_decoy	0.18262708
random_decoy	0.030263484
length_gc_matched_decoy	-0.23742121
type_matched_decoy	0.14206111
random_decoy	0.40391162
random_decoy	0.4084201
random_decoy	0.120214075
random_decoy	-0.07675853
type_matched_decoy	0.31022748
type_matched_decoy	0.36243635
length_gc_matched_decoy	0.80805993
length_gc_matched_decoy	0.29483685
random_decoy	0.2448539
random_decoy	-0.1843077
random_decoy	0.2880616
length_gc_matched_decoy	0.29390606
type_matched_decoy	0.16531512
type_matched_decoy	0.23052624
length_gc_matched_decoy	0.54517126
random_decoy	0.1961995
random_decoy	-0.09538883
type_matched_decoy	0.5991998
random_decoy	0.0015353784
type_matched_decoy	0.32218474
type_matched_decoy	-0.10670721
length_gc_matched_decoy	0.16398601
random_decoy	-0.14376193
length_gc_matched_decoy	0.08838064
type_matched_decoy	0.18129328
random_decoy	0.04929898
length_gc_matched_decoy	0.43407667
type_matched_decoy	-0.0627756
length_gc_matched_decoy	0.273804
random_decoy	-0.17402843
type_matched_decoy	0.42310262
type_matched_decoy	-0.01042854
length_gc_matched_decoy	0.17232704
length_gc_matched_decoy	0.43069738
random_decoy	-0.23000357
random_decoy	-0.17031494
type_matched_decoy	0.25939035
random_decoy	0.049544245
type_matched_decoy	0.0808938
length_gc_matched_decoy	0.0684126
random_decoy	-0.25272107
random_decoy	0.07521699
length_gc_matched_decoy	0.11318058
length_gc_matched_decoy	0.0061757565
type_matched_decoy	0.1714022
length_gc_matched_decoy	0.8141397
type_matched_decoy	0.37067962
type_matched_decoy	0.07435213
length_gc_matched_decoy	0.07969088
type_matched_decoy	0.18637928
length_gc_matched_decoy	0.18930331
length_gc_matched_decoy	0.27690086
type_matched_decoy	0.10037662
random_decoy	-0.06895004
length_gc_matched_decoy	0.2940272
type_matched_decoy	0.14177549
type_matched_decoy	0.49502096
type_matched_decoy	0.11147599
type_matched_decoy	0.33880413
random_decoy	0.1358472
random_decoy	0.2697165
type_matched_decoy	0.42763677
type_matched_decoy	0.3460983
length_gc_matched_decoy	0.16894563
length_gc_matched_decoy	0.5241528
type_matched_decoy	0.5437281
random_decoy	0.14045647
random_decoy	-0.24243149
type_matched_decoy	-0.15419242
length_gc_matched_decoy	0.23500746
length_gc_matched_decoy	0.40718585
random_decoy	-0.036581945
type_matched_decoy	0.35877085
length_gc_matched_decoy	0.17673232
length_gc_matched_decoy	0.17091767
type_matched_decoy	0.6979492
random_decoy	0.050188124
length_gc_matched_decoy	0.6194694
length_gc_matched_decoy	0.10180479
type_matched_decoy	0.25640884
random_decoy	0.038665865
length_gc_matched_decoy	0.03944584
random_decoy	0.18023133
random_decoy	0.104080684
random_decoy	-0.10369
random_decoy	0.0019260049
length_gc_matched_decoy	0.12684183
random_decoy	-0.05100428
length_gc_matched_decoy	0.39565736
random_decoy	0.21857436
random_decoy	0.07329743
type_matched_decoy	0.5942154
type_matched_decoy	0.18403298
type_matched_decoy	0.4752735
type_matched_decoy	0.4245929
length_gc_matched_decoy	0.24367401
type_matched_decoy	0.39155823
type_matched_decoy	0.63904995
random_decoy	0.52778435
type_matched_decoy	0.2702779
type_matched_decoy	0.49197918
length_gc_matched_decoy	0.39967468
type_matched_decoy	0.53693426
length_gc_matched_decoy	-0.066954635
random_decoy	-0.25353956
type_matched_decoy	0.6169137
random_decoy	-0.13563648
random_decoy	0.01929579
type_matched_decoy	0.42318368
random_decoy	0.4196131
type_matched_decoy	0.37117344
length_gc_matched_decoy	0.22267038
length_gc_matched_decoy	0.37515312
random_decoy	0.47490102
type_matched_decoy	0.5819367
random_decoy	0.010305835
type_matched_decoy	-0.073166564
length_gc_matched_decoy	0.09880389
random_decoy	0.040465154
random_decoy	0.1610986
length_gc_matched_decoy	0.49456134
length_gc_matched_decoy	0.02758661
random_decoy	0.351288
length_gc_matched_decoy	0.25346386
random_decoy	-0.0023597833
random_decoy	-0.01443423
random_decoy	-0.04288314
random_decoy	0.11004318
type_matched_decoy	0.4179489
random_decoy	0.27641934
random_decoy	0.097404554
random_decoy	0.14717136
random_decoy	0.105697915
random_decoy	-0.29149812
random_decoy	-0.086391196
type_matched_decoy	0.26738554
length_gc_matched_decoy	0.16345528
length_gc_matched_decoy	0.22087768
random_decoy	0.20906648
random_decoy	0.48126858
length_gc_matched_decoy	0.3636979
random_decoy	0.38842267
type_matched_decoy	0.32121843
length_gc_matched_decoy	0.45771062
length_gc_matched_decoy	0.017852323
type_matched_decoy	0.7941104
random_decoy	0.15542835
random_decoy	0.4484442
observed_pair	0.4416409
random_decoy	-0.27255577
random_decoy	-0.12286636
type_matched_decoy	0.270625
type_matched_decoy	0.29521367
length_gc_matched_decoy	0.35779217
random_decoy	0.03187512
type_matched_decoy	-0.15957803
length_gc_matched_decoy	0.27802232
random_decoy	0.7328464
length_gc_matched_decoy	0.5431993
random_decoy	0.10355885
random_decoy	-0.12261201
type_matched_decoy	0.2812403
length_gc_matched_decoy	-0.047501262
length_gc_matched_decoy	0.28846154
random_decoy	-0.2440063
type_matched_decoy	0.5348681
length_gc_matched_decoy	-0.090747446
random_decoy	0.06942535
type_matched_decoy	-0.25711682
length_gc_matched_decoy	0.5547485
length_gc_matched_decoy	0.1693787
random_decoy	0.2988757
length_gc_matched_decoy	0.24393708
random_decoy	0.14131767
random_decoy	0.3181283
random_decoy	-0.13127564
length_gc_matched_decoy	0.13495696
type_matched_decoy	0.41178647
random_decoy	-0.12819874
length_gc_matched_decoy	0.28383967
type_matched_decoy	0.8130358
random_decoy	-0.22915548
random_decoy	0.13627835
type_matched_decoy	0.24316111
length_gc_matched_decoy	0.17046195
type_matched_decoy	-0.06746697
random_decoy	-0.315632
random_decoy	0.20353171
random_decoy	0.34893176
length_gc_matched_decoy	0.28290096
random_decoy	-0.13543195
random_decoy	-0.18816367
type_matched_decoy	0.32637858
random_decoy	-0.08006272
length_gc_matched_decoy	0.09677018
length_gc_matched_decoy	0.055832073
random_decoy	-0.26082632
type_matched_decoy	-0.03128703
random_decoy	0.005359361
type_matched_decoy	0.08769916
type_matched_decoy	0.38111535
length_gc_matched_decoy	0.16664076
length_gc_matched_decoy	0.24978322
random_decoy	0.09967447
length_gc_matched_decoy	0.255713
random_decoy	0.005925961
random_decoy	-0.12371443
type_matched_decoy	0.29934445
random_decoy	0.077007145
type_matched_decoy	0.29839697
type_matched_decoy	0.2617129
type_matched_decoy	0.23128873
length_gc_matched_decoy	0.30766553
type_matched_decoy	0.22455955
random_decoy	-0.06244111
length_gc_matched_decoy	0.8805451
type_matched_decoy	-0.058842856
random_decoy	0.35299164
random_decoy	-0.04596995
random_decoy	0.24571697
type_matched_decoy	-0.05953967
random_decoy	0.103980675
type_matched_decoy	0.3673485
random_decoy	0.16184416
type_matched_decoy	0.18083026
random_decoy	0.19674788
type_matched_decoy	0.22683492
type_matched_decoy	0.4571412
type_matched_decoy	0.34461197
type_matched_decoy	0.102675125
random_decoy	0.31513476
type_matched_decoy	0.4076323
random_decoy	0.08631628
type_matched_decoy	0.32351333
random_decoy	0.3278493
random_decoy	0.3989926
random_decoy	0.5632255
type_matched_decoy	0.6217027
type_matched_decoy	0.3370071
length_gc_matched_decoy	0.18612057
random_decoy	-0.15963235
type_matched_decoy	0.46133482
length_gc_matched_decoy	0.060541622
type_matched_decoy	0.7045635
random_decoy	0.16421384
length_gc_matched_decoy	0.4870231
length_gc_matched_decoy	0.23771085
length_gc_matched_decoy	0.11177781
random_decoy	0.14809996
length_gc_matched_decoy	0.29966557
length_gc_matched_decoy	0.3897168
random_decoy	-0.028679743
random_decoy	-0.24405621
random_decoy	0.031164307
type_matched_decoy	0.42169654
type_matched_decoy	0.14828126
type_matched_decoy	0.49526343
type_matched_decoy	0.22011341
type_matched_decoy	0.01900275
random_decoy	-0.18762341
type_matched_decoy	0.25401804
random_decoy	0.40001115
length_gc_matched_decoy	0.38139397
random_decoy	-0.020340476
random_decoy	0.15425336
length_gc_matched_decoy	-0.23201185
length_gc_matched_decoy	0.4189004
length_gc_matched_decoy	0.20883396
random_decoy	-0.056331463
random_decoy	0.08845434
random_decoy	0.25845042
length_gc_matched_decoy	0.16121225
type_matched_decoy	0.3811467
length_gc_matched_decoy	0.113888025
type_matched_decoy	0.37976268
random_decoy	0.109285645
type_matched_decoy	0.4046393
random_decoy	0.5113655
observed_pair	0.47079974
random_decoy	0.21806505
length_gc_matched_decoy	0.37594134
type_matched_decoy	0.0635336
type_matched_decoy	0.16109923
type_matched_decoy	0.3854285
random_decoy	0.00020416081
random_decoy	0.12058273
random_decoy	-0.10500763
type_matched_decoy	0.51940024
type_matched_decoy	0.17443055
length_gc_matched_decoy	0.72452873
length_gc_matched_decoy	0.081975356
length_gc_matched_decoy	0.5410967
random_decoy	-0.10475434
length_gc_matched_decoy	0.16548215
length_gc_matched_decoy	0.30883488
length_gc_matched_decoy	0.7359918
type_matched_decoy	0.32733437
length_gc_matched_decoy	0.24158594
length_gc_matched_decoy	0.45774135
type_matched_decoy	0.31352162
type_matched_decoy	0.31076524
random_decoy	0.3710518
length_gc_matched_decoy	0.18810426
length_gc_matched_decoy	0.3282569
type_matched_decoy	0.4334045
random_decoy	0.083077565
type_matched_decoy	0.45357925
type_matched_decoy	0.5288974
length_gc_matched_decoy	0.06715834
length_gc_matched_decoy	0.22847791
type_matched_decoy	0.07552276
random_decoy	0.16285975
length_gc_matched_decoy	0.012057316
random_decoy	-0.01630389
length_gc_matched_decoy	0.4270847
length_gc_matched_decoy	0.31351104
type_matched_decoy	0.02451104
type_matched_decoy	0.39986944
length_gc_matched_decoy	0.27660802
type_matched_decoy	0.24999955
length_gc_matched_decoy	0.11215095
type_matched_decoy	0.45125097
length_gc_matched_decoy	0.4040972
random_decoy	0.16150025
type_matched_decoy	0.40315688
length_gc_matched_decoy	0.3561424
type_matched_decoy	0.4200607
length_gc_matched_decoy	0.26235014
random_decoy	0.027354542
type_matched_decoy	0.04075691
length_gc_matched_decoy	-0.072879165
random_decoy	0.4643502
type_matched_decoy	0.54659086
type_matched_decoy	0.21533698
random_decoy	0.23407196
length_gc_matched_decoy	0.8210388
type_matched_decoy	0.8713285
random_decoy	-0.16655698
type_matched_decoy	0.07358268
length_gc_matched_decoy	0.8153133
type_matched_decoy	0.61664546
type_matched_decoy	0.19071701
type_matched_decoy	0.8072894
length_gc_matched_decoy	0.52642715
length_gc_matched_decoy	0.033087015
type_matched_decoy	0.27488416
random_decoy	-0.06881294
length_gc_matched_decoy	0.18590082
type_matched_decoy	0.8544557
random_decoy	0.32978928
random_decoy	-0.059630297
random_decoy	-0.13397543
random_decoy	-0.041063435
length_gc_matched_decoy	0.19775234
random_decoy	0.24629259
random_decoy	-0.07444624
type_matched_decoy	0.6329635
length_gc_matched_decoy	0.34265488
random_decoy	-0.21693599
length_gc_matched_decoy	0.6827683
random_decoy	0.07006092
type_matched_decoy	0.33596563
random_decoy	0.09390512
length_gc_matched_decoy	0.7653499
type_matched_decoy	0.7771132
random_decoy	-0.06456243
random_decoy	0.4730302
random_decoy	-0.27361855
random_decoy	0.0014853701
random_decoy	-0.18492305
length_gc_matched_decoy	0.28129905
type_matched_decoy	-0.010582849
random_decoy	-0.10121088
random_decoy	-0.08221993
random_decoy	0.07739503
random_decoy	-0.087862946
random_decoy	0.26655525
random_decoy	0.25127906
random_decoy	0.22370973
type_matched_decoy	0.3565762
random_decoy	-0.12370432
length_gc_matched_decoy	0.23641129
length_gc_matched_decoy	0.2208837
type_matched_decoy	0.0849991
random_decoy	0.22004975
length_gc_matched_decoy	0.2716108
length_gc_matched_decoy	0.31975725
random_decoy	0.14727122
type_matched_decoy	0.28976995
length_gc_matched_decoy	-0.0020050816
random_decoy	-0.12714729
random_decoy	0.4810307
random_decoy	0.12975462
length_gc_matched_decoy	0.28736162
length_gc_matched_decoy	0.41376075
length_gc_matched_decoy	0.015725732
length_gc_matched_decoy	0.46830314
length_gc_matched_decoy	0.3332824
length_gc_matched_decoy	0.64706796
random_decoy	0.10664885
random_decoy	0.26820642
type_matched_decoy	0.11513243
length_gc_matched_decoy	0.2505974
type_matched_decoy	0.4435778
length_gc_matched_decoy	0.507478
random_decoy	-0.014521722
length_gc_matched_decoy	0.39105666
type_matched_decoy	0.06724167
type_matched_decoy	0.7081774
random_decoy	0.17317094
random_decoy	0.0009284988
random_decoy	-0.34641886
type_matched_decoy	0.6007596
length_gc_matched_decoy	0.40532416
length_gc_matched_decoy	0.78755325
type_matched_decoy	0.22122997
random_decoy	0.0063348413
type_matched_decoy	0.81893045
random_decoy	0.09762888
type_matched_decoy	0.5368865
length_gc_matched_decoy	0.2160947
length_gc_matched_decoy	0.4571473
length_gc_matched_decoy	0.33683974
random_decoy	0.047834337
type_matched_decoy	0.37809724
length_gc_matched_decoy	0.18811424
random_decoy	-0.031391554
type_matched_decoy	0.13549134
random_decoy	-0.18383895
random_decoy	0.18240374
random_decoy	0.12507959
type_matched_decoy	0.4568554
length_gc_matched_decoy	0.6337801
length_gc_matched_decoy	-0.0519126
type_matched_decoy	0.3285249
random_decoy	-0.054126844
random_decoy	0.071848065
length_gc_matched_decoy	0.20837912
random_decoy	0.10005362
type_matched_decoy	0.46531814
type_matched_decoy	0.24686728
random_decoy	0.07252331
length_gc_matched_decoy	0.38879025
random_decoy	-0.08071465
random_decoy	-0.18445772
type_matched_decoy	0.15113609
random_decoy	0.23783343
length_gc_matched_decoy	0.36956054
random_decoy	0.46991983
type_matched_decoy	0.07372943
length_gc_matched_decoy	0.38309878
type_matched_decoy	0.42275223
random_decoy	0.22551304
length_gc_matched_decoy	0.17087601
type_matched_decoy	0.17233777
length_gc_matched_decoy	0.4191541
length_gc_matched_decoy	0.41782656
length_gc_matched_decoy	0.69113845
length_gc_matched_decoy	0.28771985
length_gc_matched_decoy	-0.01254135
length_gc_matched_decoy	0.18523306
type_matched_decoy	0.3683913
random_decoy	0.06314765
type_matched_decoy	0.3175079
random_decoy	0.1649333
random_decoy	0.5117636
length_gc_matched_decoy	-0.12602124
random_decoy	0.26792347
random_decoy	-0.037465703
type_matched_decoy	0.37487376
random_decoy	0.17892125
type_matched_decoy	0.22993377
random_decoy	0.009680923
length_gc_matched_decoy	-0.3236075
type_matched_decoy	0.1426692
random_decoy	-0.19206935
length_gc_matched_decoy	0.65573764
random_decoy	0.14557503
length_gc_matched_decoy	0.18812853
length_gc_matched_decoy	0.05420259
length_gc_matched_decoy	0.110393554
type_matched_decoy	0.23344839
type_matched_decoy	0.22405209
type_matched_decoy	0.26734674
type_matched_decoy	0.15046163
length_gc_matched_decoy	0.11695011
type_matched_decoy	0.5329979
length_gc_matched_decoy	0.28995132
type_matched_decoy	0.013574079
observed_pair	0.45566663
type_matched_decoy	0.34115577
length_gc_matched_decoy	0.22277735
random_decoy	0.14377612
length_gc_matched_decoy	-0.04739313
type_matched_decoy	0.32896006
random_decoy	-0.07710186
type_matched_decoy	-0.15431312
type_matched_decoy	0.19008766
length_gc_matched_decoy	-0.29044756
type_matched_decoy	0.023375303
type_matched_decoy	0.79515535
length_gc_matched_decoy	0.40811905
length_gc_matched_decoy	0.56518865
length_gc_matched_decoy	0.43774688
type_matched_decoy	0.7011349
random_decoy	0.06768213
length_gc_matched_decoy	0.7186483
random_decoy	0.28440884
random_decoy	0.2486318
length_gc_matched_decoy	0.824823
random_decoy	-0.07819678
length_gc_matched_decoy	0.4280522
random_decoy	0.8214253
random_decoy	0.12985735
length_gc_matched_decoy	0.1515593
type_matched_decoy	0.18350601
type_matched_decoy	-0.1956625
random_decoy	-0.019356817
type_matched_decoy	0.30579346
length_gc_matched_decoy	0.3312263
type_matched_decoy	-0.15312038
random_decoy	0.0447892
type_matched_decoy	0.10134899
random_decoy	0.0011431305
random_decoy	0.11354589
type_matched_decoy	0.33938462
observed_pair	0.36954823
length_gc_matched_decoy	0.5434024
length_gc_matched_decoy	0.79085386
length_gc_matched_decoy	0.51560223
random_decoy	0.2218101
length_gc_matched_decoy	-0.12951124
random_decoy	-0.2844147
length_gc_matched_decoy	0.012318529
random_decoy	0.30211025
random_decoy	0.064350344
random_decoy	-0.15963611
random_decoy	0.07899018
type_matched_decoy	0.33910102
random_decoy	0.04935252
type_matched_decoy	0.14908008
random_decoy	-0.14439219
type_matched_decoy	0.32522175
type_matched_decoy	0.12862314
random_decoy	-0.2499386
type_matched_decoy	-0.28513277
random_decoy	0.32622343
type_matched_decoy	0.10571391
length_gc_matched_decoy	0.36677137
random_decoy	-0.09027639
length_gc_matched_decoy	0.3085877
length_gc_matched_decoy	0.6096457
random_decoy	0.2695707
type_matched_decoy	0.73001194
random_decoy	0.032400228
random_decoy	-0.020815328
length_gc_matched_decoy	0.13200879
random_decoy	0.074601196
type_matched_decoy	0.49285424
type_matched_decoy	0.34851396
length_gc_matched_decoy	0.52432746
length_gc_matched_decoy	0.65828866
random_decoy	-0.03783389
random_decoy	-0.38129383
type_matched_decoy	-0.1263811
random_decoy	-0.14134291
random_decoy	-0.13077432
type_matched_decoy	0.8121247
length_gc_matched_decoy	0.25085437
random_decoy	-0.22918597
random_decoy	0.29897475
length_gc_matched_decoy	0.45412147
type_matched_decoy	0.09143665
type_matched_decoy	0.8376846
random_decoy	-0.092112504
length_gc_matched_decoy	0.13270077
random_decoy	-0.05781427
type_matched_decoy	0.6820292
random_decoy	-0.21997215
random_decoy	0.1263644
type_matched_decoy	0.453012
length_gc_matched_decoy	0.017425418
random_decoy	0.075148806
length_gc_matched_decoy	0.095303774
length_gc_matched_decoy	0.5436024
length_gc_matched_decoy	0.3925717
random_decoy	0.30348235
type_matched_decoy	0.50588775
type_matched_decoy	0.4699297
length_gc_matched_decoy	0.015672818
observed_pair	0.14930423
random_decoy	0.024810761
length_gc_matched_decoy	-0.061798804
length_gc_matched_decoy	0.52164274
type_matched_decoy	0.2967178
type_matched_decoy	0.554536
random_decoy	0.20011291
random_decoy	0.070036896
type_matched_decoy	0.17218481
length_gc_matched_decoy	-0.21163544
random_decoy	0.249885
random_decoy	0.24248241
random_decoy	0.12873453
type_matched_decoy	0.3263117
length_gc_matched_decoy	0.33080298
length_gc_matched_decoy	0.07343787
length_gc_matched_decoy	0.6897843
length_gc_matched_decoy	0.29829723
type_matched_decoy	0.32910204
random_decoy	-0.27763975
length_gc_matched_decoy	0.37294814
type_matched_decoy	0.21434072
type_matched_decoy	0.27263802
length_gc_matched_decoy	0.29417327
length_gc_matched_decoy	0.21744265
length_gc_matched_decoy	0.9010645
length_gc_matched_decoy	0.24783781
length_gc_matched_decoy	0.24836765
type_matched_decoy	0.6007643
random_decoy	0.044850424
length_gc_matched_decoy	0.018578555
random_decoy	0.022020014
random_decoy	0.081404135
length_gc_matched_decoy	-0.19024205
random_decoy	-0.07474532
random_decoy	-0.07742441
type_matched_decoy	0.5425811
random_decoy	0.53059596
random_decoy	0.47270715
type_matched_decoy	0.18207026
length_gc_matched_decoy	0.19673556
type_matched_decoy	-0.016730115
type_matched_decoy	0.19625323
random_decoy	-0.10528494
type_matched_decoy	0.5009466
length_gc_matched_decoy	0.5538564
type_matched_decoy	0.5677347
random_decoy	0.10624978
length_gc_matched_decoy	0.23422435
type_matched_decoy	0.039317563
type_matched_decoy	0.1331812
type_matched_decoy	0.03344535
length_gc_matched_decoy	0.017870946
type_matched_decoy	0.21288095
random_decoy	0.16484758
length_gc_matched_decoy	-0.07373537
random_decoy	-0.092911795
type_matched_decoy	0.5691648
type_matched_decoy	0.10863167
length_gc_matched_decoy	0.24314293
type_matched_decoy	0.37970203
length_gc_matched_decoy	0.083276756
length_gc_matched_decoy	0.3426572
random_decoy	-0.14698811
length_gc_matched_decoy	0.46626604
type_matched_decoy	0.3200551
random_decoy	0.232054
length_gc_matched_decoy	0.23343742
length_gc_matched_decoy	0.5202414
random_decoy	0.7963073
type_matched_decoy	-0.066997804
length_gc_matched_decoy	0.021014381
random_decoy	-0.012182236
random_decoy	0.11907708
length_gc_matched_decoy	0.09924777
random_decoy	0.00025525317
type_matched_decoy	0.10090448
length_gc_matched_decoy	0.14863344
type_matched_decoy	0.24844253
random_decoy	0.34335926
type_matched_decoy	0.04070659
random_decoy	0.06392038
type_matched_decoy	0.43278486
random_decoy	-0.00059464574
length_gc_matched_decoy	0.31792927
random_decoy	0.33119237
type_matched_decoy	0.46084097
type_matched_decoy	0.396998
length_gc_matched_decoy	0.8374088
length_gc_matched_decoy	0.25164855
random_decoy	0.7123385
length_gc_matched_decoy	0.07809594
length_gc_matched_decoy	0.38303167
length_gc_matched_decoy	0.37953383
length_gc_matched_decoy	0.24084856
length_gc_matched_decoy	0.14612971
length_gc_matched_decoy	0.07521379
length_gc_matched_decoy	0.35645115
type_matched_decoy	0.6458707
type_matched_decoy	0.17878915
type_matched_decoy	0.7901815
type_matched_decoy	0.15899739
type_matched_decoy	0.47153145
random_decoy	0.3028698
random_decoy	0.22526363
length_gc_matched_decoy	0.5067816
random_decoy	-0.18097301
type_matched_decoy	0.1942223
length_gc_matched_decoy	0.23807977
length_gc_matched_decoy	0.0058710724
random_decoy	-0.15654542
random_decoy	-0.14633007
type_matched_decoy	0.06670025
type_matched_decoy	0.4201112
random_decoy	0.46520102
random_decoy	0.2914369
random_decoy	0.003321983
random_decoy	-0.14798991
type_matched_decoy	0.27445215
random_decoy	0.2921508
random_decoy	0.10017061
random_decoy	-0.016775727
random_decoy	0.3585046
length_gc_matched_decoy	0.14306438
type_matched_decoy	0.16449381
length_gc_matched_decoy	0.09275209
length_gc_matched_decoy	-0.0410991
length_gc_matched_decoy	0.17245804
random_decoy	0.099287204
random_decoy	-0.06884082
type_matched_decoy	0.7707679
type_matched_decoy	0.10895819
length_gc_matched_decoy	0.22652471
length_gc_matched_decoy	0.30820924
length_gc_matched_decoy	0.51767725
type_matched_decoy	0.7376813
random_decoy	0.32630217
random_decoy	-0.011680275
length_gc_matched_decoy	-0.25941536
random_decoy	0.623127
length_gc_matched_decoy	0.102756456
type_matched_decoy	0.11647238
type_matched_decoy	0.105429836
length_gc_matched_decoy	0.2327547
type_matched_decoy	0.55487615
random_decoy	-0.060125113
random_decoy	0.11081778
random_decoy	0.45114422
type_matched_decoy	0.652136
random_decoy	0.054780625
random_decoy	-0.028033627
type_matched_decoy	0.73325723
random_decoy	0.013301613
length_gc_matched_decoy	0.1907043
type_matched_decoy	0.787696
type_matched_decoy	-0.06764639
length_gc_matched_decoy	0.30514157
type_matched_decoy	0.15595977
type_matched_decoy	-0.06611005
random_decoy	0.36940342
length_gc_matched_decoy	0.16106836
random_decoy	-0.02766414
random_decoy	0.030734617
random_decoy	0.4138003
random_decoy	-0.033621065
length_gc_matched_decoy	0.27348796
random_decoy	-0.06751305
type_matched_decoy	0.27987045
random_decoy	0.15771662
random_decoy	0.35023493
type_matched_decoy	-0.07059282
type_matched_decoy	0.45192233
random_decoy	0.04371641
random_decoy	0.40276623
length_gc_matched_decoy	-0.006073594
random_decoy	0.23035312
length_gc_matched_decoy	0.110437326
length_gc_matched_decoy	0.22687097
type_matched_decoy	0.20206164
length_gc_matched_decoy	0.4353274
length_gc_matched_decoy	0.076994896
length_gc_matched_decoy	0.13498428
length_gc_matched_decoy	0.16293168
type_matched_decoy	0.7751636
length_gc_matched_decoy	0.42893147
random_decoy	-0.019924868
type_matched_decoy	-0.11439287
random_decoy	0.5865734
type_matched_decoy	0.18247171
type_matched_decoy	0.5650356
length_gc_matched_decoy	0.24072652
random_decoy	-0.15237053
random_decoy	-0.06431209
length_gc_matched_decoy	0.22148925
random_decoy	-0.020914167
type_matched_decoy	0.36822563
type_matched_decoy	0.5917088
length_gc_matched_decoy	0.25559446
type_matched_decoy	0.40437442
length_gc_matched_decoy	0.49484742
length_gc_matched_decoy	0.15025052
random_decoy	0.2344583
type_matched_decoy	0.18964952
random_decoy	0.42487526
type_matched_decoy	0.59259593
type_matched_decoy	0.123066336
random_decoy	0.2991971
type_matched_decoy	0.07574837
type_matched_decoy	0.5348648
random_decoy	-0.029148761
length_gc_matched_decoy	0.1488726
type_matched_decoy	-0.06968859
length_gc_matched_decoy	-0.0029491633
random_decoy	0.10231393
length_gc_matched_decoy	0.60254353
random_decoy	0.11454375
random_decoy	0.16199932
length_gc_matched_decoy	0.5566756
length_gc_matched_decoy	0.055539433
random_decoy	0.19834192
length_gc_matched_decoy	0.50263083
