gid	member_id	rt_class	locus_key	rt_seq_hash	rt90	source_file	byte_offset	byte_len	rt_start	rt_end	rt_strand
PM_RVT-DGRs_7	m00	RVT-DGRs	DLDF01000008.1:29663-31009:+	9744986317b3f7962b3a9297ae7ff70086e90da9f31795a69fe2300c33e604ed	9744986317b3f7962b3a9297ae7ff70086e90da9f31795a69fe2300c33e604ed	master_RVT-DGRs_merged_oriented.jsonl	3781703424	26218	29663	31009	+
PM_RVT-DGRs_7	m01	RVT-DGRs	CACXRN010000014.1:15935-17308:-	fa32bfa73fb92fef7987414259ee5fd56043c5f483bbd32466802d699502bb46	fa32bfa73fb92fef7987414259ee5fd56043c5f483bbd32466802d699502bb46	master_RVT-DGRs_merged_oriented.jsonl	3541652921	33571	15935	17308	-
PM_RVT-DGRs_7	m02	RVT-DGRs	DBFDAM010000059.1:5437-6807:-	12ee48f13a52b6dfa2e401c4a691719c4d456a056f0412b9da96528426b04196	12ee48f13a52b6dfa2e401c4a691719c4d456a056f0412b9da96528426b04196	master_RVT-DGRs_merged_oriented.jsonl	4519421741	31517	5437	6807	-
PM_RVT-DGRs_7	m03	RVT-DGRs	CAVERD010000003.1:25837-27183:-	b18766f2ed63dc850b9ec77257bd5285819a72fc4127334c4d98540643855361	b18766f2ed63dc850b9ec77257bd5285819a72fc4127334c4d98540643855361	master_RVT-DGRs_merged_oriented.jsonl	3916650648	33057	25837	27183	-
PM_RVT-DGRs_7	m04	RVT-DGRs	CAVJCZ010000035.1:23322-24680:+	5a13770622bbc965cfef0c16fe3ddbd7213629b8409cff76c832ede73df6af44	5a13770622bbc965cfef0c16fe3ddbd7213629b8409cff76c832ede73df6af44	master_RVT-DGRs_merged_oriented.jsonl	4057450890	29907	23322	24680	+
PM_RVT-DGRs_7	m05	RVT-DGRs	FNRE01000014.1:17795-19138:-	0ef52695a6b29fb51ab95d710bbf5d7ebc1cfccc8ca6eeee6af38a91d3040f9e	0ef52695a6b29fb51ab95d710bbf5d7ebc1cfccc8ca6eeee6af38a91d3040f9e	master_RVT-DGRs_merged_oriented.jsonl	4941619468	38064	17795	19138	-
PM_RVT-DGRs_7	m06	RVT-DGRs	CAVDMK010000120.1:14549-15997:+	4f2d3facee25c6e35706cd0c7494eab999f4af22e8a2a84eb43874cc9aa248b9	4f2d3facee25c6e35706cd0c7494eab999f4af22e8a2a84eb43874cc9aa248b9	master_RVT-DGRs_merged_oriented.jsonl	3734655788	33339	14549	15997	+
PM_RVT-DGRs_8	m00	RVT-DGRs	CAYIQN010000002.1:18615-19472:-	21feeaeb054644b594d67fe9f76c5d4b927ad0c126f36f342c2e4b35914fd3cb	21feeaeb054644b594d67fe9f76c5d4b927ad0c126f36f342c2e4b35914fd3cb	master_RVT-DGRs_merged_oriented.jsonl	2894718897	21765	18615	19472	-
PM_RVT-DGRs_8	m01	RVT-DGRs	CAYHVB010000021.1:16012-16611:+	d1d31a8e9e824c2790d902b330eea59ce7e70e4220d043087085f3850df61199	d1d31a8e9e824c2790d902b330eea59ce7e70e4220d043087085f3850df61199	master_RVT-DGRs_merged_oriented.jsonl	2894089739	20382	16012	16611	+
PM_RVT-DGRs_8	m02	RVT-DGRs	ASMP01000001.1:91385-92161:+	8b104c04e18f656831fcecdc19da39ad61080d24b8ef74bce896c91d72b48083	8b104c04e18f656831fcecdc19da39ad61080d24b8ef74bce896c91d72b48083	master_RVT-DGRs_merged_oriented.jsonl	2920783558	36068	91385	92161	+
PM_RVT-DGRs_8	m03	RVT-DGRs	JAFCCB010000008.1:6053-6667:+	9790ad68db5fe838c7553eb091260c769ab86ab3a58620c6367afd8f90b1c353	9790ad68db5fe838c7553eb091260c769ab86ab3a58620c6367afd8f90b1c353	master_RVT-DGRs_merged_oriented.jsonl	5264960908	30532	6053	6667	+
PM_RVT-DGRs_8	m04	RVT-DGRs	JAIYKR010000017.1:1550-2296:-	d9d0226525db16f7d4b47ad93af188b7dadc19b14a1e77225dd40189f6d56405	d9d0226525db16f7d4b47ad93af188b7dadc19b14a1e77225dd40189f6d56405	master_RVT-DGRs_merged_oriented.jsonl	2938159490	19807	1550	2296	-
PM_RVT-DGRs_8	m05	RVT-DGRs	JAHJUA010000061.1:591-1325:-	eda41876c63eb1534d9c6decdbec51cbbfc1b483c0182c6c519a92836901ecc3	eda41876c63eb1534d9c6decdbec51cbbfc1b483c0182c6c519a92836901ecc3	master_RVT-DGRs_merged_oriented.jsonl	2930002160	12404	591	1325	-
PM_RVT-GII_1	m00	RVT-GII	DACEPU010000012.1:42010-43872:+	c6cf3bc8671e6d2923009a204ae2d6940c76284baffba980d691941c05cf6a09	35b3c15780886fe810b5033839dc4b65d1cb9a6549133e47a474ffedf1be108a	master_RVT-GII_merged_oriented.jsonl	26769763195	24406	42010	43872	+
PM_RVT-GII_1	m01	RVT-GII	JAEIXS010000039.1:120-1979:-	ba37dd88b394d8878d36ba9a17be7cd5a541f9b31de9cba3f2c05209f217a550	ba37dd88b394d8878d36ba9a17be7cd5a541f9b31de9cba3f2c05209f217a550	master_RVT-GII_merged_oriented.jsonl	26975784160	19175	120	1979	-
PM_RVT-GII_1	m02	RVT-GII	JAXAGK010000006.1:53512-55374:+	69b42b32aad21ec8ee7a1ce72d8f6ab59e48c42ea4b8ac90143edd90ca149858	49d001c9408e5121f39d6cd8981af0248ad55bc66c6c81e0ffdbd4c31062250c	master_RVT-GII_merged_oriented.jsonl	27534349286	30323	53512	55374	+
PM_RVT-GII_1	m03	RVT-GII	CARNIL010000046.1:10665-12524:-	df16b2ec0c7ad0a5336717a8957d20083a896e69ca95f90bd55e3e8d551961bb	df16b2ec0c7ad0a5336717a8957d20083a896e69ca95f90bd55e3e8d551961bb	master_RVT-GII_merged_oriented.jsonl	5731521987	24437	10665	12524	-
PM_RVT-GII_1	m04	RVT-GII	CBDSMB010000047.1:9350-11206:+	9eda31aa5970583d79e064544baac2133bb66f263c4ddd35088f2bba97ba3944	9eda31aa5970583d79e064544baac2133bb66f263c4ddd35088f2bba97ba3944	master_RVT-GII_merged_oriented.jsonl	32857336469	33443	9350	11206	+
PM_RVT-GII_1	m05	RVT-GII	DATQNK010000051.1:28112-29980:+	a5c85b43989b92a06d789981718997c5639410a7b9fdd20d0696b8233f66597d	9f3b1b8891e9a4bb4c6a1e16042f4c013582a16d7e69004463b29f55d4410ffc	master_RVT-GII_merged_oriented.jsonl	24654114477	31349	28112	29980	+
PM_RVT-GII_1	m06	RVT-GII	DATPOZ010000025.1:1947-3806:+	7eb882733bac8c0c7f09ff7104c8c296fa7c50c35b128708478b3dc4536136e4	7eb882733bac8c0c7f09ff7104c8c296fa7c50c35b128708478b3dc4536136e4	master_RVT-GII_merged_oriented.jsonl	24646181298	22914	1947	3806	+
PM_RVT-GII_1	m07	RVT-GII	CALJDP010000455.1:817-2697:-	db820624d27d8f0d9cb540e5545d6dc3de153e8c7de54e5e648190a0539156c1	52a8a6edc0a41495e03579705450aeffad1e8a29d16f5c4d036ce8a1e6e71fa4	master_RVT-GII_merged_oriented.jsonl	31444334758	20663	817	2697	-
PM_RVT-GII_1	m08	RVT-GII	MGYG000241781_33:20248-22131:+	d2245333869b8afe307acceafcfc1f32a5ed268685e6520dc628de03aee68277	d2245333869b8afe307acceafcfc1f32a5ed268685e6520dc628de03aee68277	master_RVT-GII_merged_oriented.jsonl	7975309127	17523	20248	22131	+
PM_RVT-GII_1	m09	RVT-GII	DAGRAW010000002.1:221350-223215:-	117093d08288acb1aace3a25cdc67cb0b8b35cb2a1ec31c0a8036e8834000e66	a661f4f849d8b27356d85c32a10b620f40546b0fdc78c412ee757b2f4f50a2b0	master_RVT-GII_merged_oriented.jsonl	28566540487	34427	221350	223215	-
PM_RVT-GII_1	m10	RVT-GII	CAQVOX010000045.1:12477-14333:-	2491284b8efeac0bd38cbb0d08b7950d39b7013d47071eb1e6aea580cf72a632	2491284b8efeac0bd38cbb0d08b7950d39b7013d47071eb1e6aea580cf72a632	master_RVT-GII_merged_oriented.jsonl	5836223723	32268	12477	14333	-
PM_RVT-GII_1	m11	RVT-GII	JBAMNI010000001.1:1128188-1130038:-	f1ad84c7631ac975f90a9b3a55b0fec47812450db9202f3ed1df5b3925173351	f1ad84c7631ac975f90a9b3a55b0fec47812450db9202f3ed1df5b3925173351	master_RVT-GII_merged_oriented.jsonl	33611130235	35206	1128188	1130038	-
PM_RVT-GII_1	m12	RVT-GII	CARVKI010000056.1:7716-9626:-	f6f6ef118dcfb050cb2e6bdf65bc8c9e9f40215dee18353770b2873016f0ac38	f6f6ef118dcfb050cb2e6bdf65bc8c9e9f40215dee18353770b2873016f0ac38	master_RVT-GII_merged_oriented.jsonl	6682664802	26082	7716	9626	-
PM_RVT-GII_1	m13	RVT-GII	JAEQMG010000018.1:3414-5303:-	6313b53de15635811eaa6976f49b2adfedd208e55f8e375f65b5b16ebc79e0ca	6313b53de15635811eaa6976f49b2adfedd208e55f8e375f65b5b16ebc79e0ca	master_RVT-GII_merged_oriented.jsonl	33249710377	20804	3414	5303	-
PM_RVT-GII_1	m14	RVT-GII	DETU01000007.1:2259-4124:+	e1e4acd44c908734688ae3fed17aaa48e9ea4aba32ef1f4d6174f2173b964724	e1e4acd44c908734688ae3fed17aaa48e9ea4aba32ef1f4d6174f2173b964724	master_RVT-GII_merged_oriented.jsonl	5031309899	9909	2259	4124	+
PM_RVT-GII_1	m15	RVT-GII	CALJDV010000080.1:19838-21715:-	40e3ef1d8e71c4d2429c4fb6ae72f594d3aaf9f4df05e433b356aec4ccbd0fd0	40e3ef1d8e71c4d2429c4fb6ae72f594d3aaf9f4df05e433b356aec4ccbd0fd0	master_RVT-GII_merged_oriented.jsonl	31161721153	33013	19838	21715	-
PM_RVT-GII_1	m16	RVT-GII	MGYG000052510_73:24979-26856:+	e353423e571634046c14cf8d099eb200b7a9b8607ef3bb59d8ce537b72464002	e353423e571634046c14cf8d099eb200b7a9b8607ef3bb59d8ce537b72464002	master_RVT-GII_merged_oriented.jsonl	7847368116	20427	24979	26856	+
PM_RVT-GII_2	m00	RVT-GII	JAMGMW010000014.1:7646-8656:-	061660596735800cb567974a23f41e5c1d8f89d38a84a7008f575498ca31b402	ec1b61a5cc4100b364c9cab325fb9a477fb49f93785bae822652837d56691363	master_RVT-GII_merged_oriented.jsonl	30755272541	29481	7646	8656	-
PM_RVT-GII_2	m01	RVT-GII	CAVQLG010000006.1:1431-2660:-	d560c329dd532261dbcbe7eed1be9c4c881cc6e678615657a4f29437c0eb6d70	d560c329dd532261dbcbe7eed1be9c4c881cc6e678615657a4f29437c0eb6d70	master_RVT-GII_merged_oriented.jsonl	30490447728	21203	1431	2660	-
PM_RVT-GII_2	m02	RVT-GII	CAWAYL010000009.1:236190-237722:-	51f0118c32d95ef3141e8e6fe7e580e787002027173f37230f0f24cde990b202	51f0118c32d95ef3141e8e6fe7e580e787002027173f37230f0f24cde990b202	master_RVT-GII_merged_oriented.jsonl	30573964386	23118	236190	237722	-
PM_RVT-GII_2	m03	RVT-GII	CAWCUJ010000002.1:51255-52328:-	ae0ce9da9e967de26b13792c5028ce53c027bd5b46ff4b9337d2cdfb2454e739	ae0ce9da9e967de26b13792c5028ce53c027bd5b46ff4b9337d2cdfb2454e739	master_RVT-GII_merged_oriented.jsonl	30733409256	34845	51255	52328	-
PM_RVT-GII_2	m04	RVT-GII	JAKJRZ010000008.1:20937-21707:+	c46719fb8be3510ef28115f458362f99d64b532dd6d15c2d9b1645cdb626ca64	c46719fb8be3510ef28115f458362f99d64b532dd6d15c2d9b1645cdb626ca64	master_RVT-GII_merged_oriented.jsonl	1499482915	22191	20937	21707	+
PM_RVT-GII_2	m05	RVT-GII	MGYG000495828_2:2157712-2158923:+	baaeefb3d28df566a60fa8957ef93df0a1674f822c4252f6619ce1dfa11692f1	baaeefb3d28df566a60fa8957ef93df0a1674f822c4252f6619ce1dfa11692f1	master_RVT-GII_merged_oriented.jsonl	8558342809	31558	2157712	2158923	+
PM_RVT-GII_2	m06	RVT-GII	CAMDWG010000039.1:2599-3468:+	5b3eb9db2ef5cee6448727b8f2d95393dde9ffde734d527875c246fe8f70c3e8	5b3eb9db2ef5cee6448727b8f2d95393dde9ffde734d527875c246fe8f70c3e8	master_RVT-GII_merged_oriented.jsonl	31070529604	20974	2599	3468	+
PM_RVT-GII_3	m00	RVT-GII	JABSPE010000143.1:4335-5846:-	25defdd64dcd714b7b57d39c7a7c70b9a4b769cbd1d38f66c3bdf5a0c4248e88	25defdd64dcd714b7b57d39c7a7c70b9a4b769cbd1d38f66c3bdf5a0c4248e88	master_RVT-GII_merged_oriented.jsonl	6884530564	20077	4335	5846	-
PM_RVT-GII_3	m01	RVT-GII	NOLJ01000005.1:626026-627606:+	d1a1bbb031efc772458faa20ec222d7555122c7db286d3442519ae102287f1f1	b55594f044eed54c2fef685e67d163eacfd4af565863842dbf75a96f39dd6f37	master_RVT-GII_merged_oriented.jsonl	5423784944	33522	626026	627606	+
PM_RVT-GII_3	m02	RVT-GII	JAAUOU010000047.1:2974-4485:+	12f521a698e8c428821c4ea2ba9ee0284ec2bcace3b86925c2702b15bbe96ee7	12f521a698e8c428821c4ea2ba9ee0284ec2bcace3b86925c2702b15bbe96ee7	master_RVT-GII_merged_oriented.jsonl	33199991087	23896	2974	4485	+
PM_RVT-GII_3	m03	RVT-GII	JAAHFZ010000102.1:2011-3519:+	fb76ce6be81c8f2f00552342057b4e0a99cd80711f6c3c90d90e188388b054a9	fb76ce6be81c8f2f00552342057b4e0a99cd80711f6c3c90d90e188388b054a9	master_RVT-GII_merged_oriented.jsonl	5795676467	19541	2011	3519	+
PM_RVT-GII_3	m04	RVT-GII	JBBLXR010000001.1:34183-35697:+	a9557527f57c505386477f86fb3cc99957ebb02770327057e92780c5f801cf42	a9557527f57c505386477f86fb3cc99957ebb02770327057e92780c5f801cf42	master_RVT-GII_merged_oriented.jsonl	33222868262	32692	34183	35697	+
PM_RVT-GII_3	m05	RVT-GII	3300014713.a:Ga0169447_100051:4931-6619:-	01eba3d66c2e5038c806051a2c7eaf48f2f177cd1142e78c9de1db76032d29bc	01eba3d66c2e5038c806051a2c7eaf48f2f177cd1142e78c9de1db76032d29bc	master_RVT-GII_merged_oriented.jsonl	33995942241	25205	4931	6619	-
PM_RVT-GII_3	m06	RVT-GII	JAFLQW010000149.1:2288-4003:+	23d7106ed6c818bc0f0bf5e48c1ff76d763af936f041076f7059da94a3188010	23d7106ed6c818bc0f0bf5e48c1ff76d763af936f041076f7059da94a3188010	master_RVT-GII_merged_oriented.jsonl	32259409625	9372	2288	4003	+
PM_RVT-GII_3	m07	RVT-GII	JAUBOS010000020.1:18127-19704:+	a228085579cbebb39a6e3fdc8810801e2e5ad75bdaabc136eae0e377cce9e396	a228085579cbebb39a6e3fdc8810801e2e5ad75bdaabc136eae0e377cce9e396	master_RVT-GII_merged_oriented.jsonl	394938776	37537	18127	19704	+
PM_RVT-GII_3	m08	RVT-GII	JAMQOK010000033.1:32968-34539:-	a199283590d23752c4541ba65aa5823974c700165da3a1184b5fb602a0cc96b2	a199283590d23752c4541ba65aa5823974c700165da3a1184b5fb602a0cc96b2	master_RVT-GII_merged_oriented.jsonl	32075937454	56671	32968	34539	-
PM_RVT-GII_4	m00	RVT-GII	FXJX01000021.1:13995-15863:-	1d87ae3c9f25baa6690b48a891255d2492d24c8a3fa21856622dfc63464a6f88	1d87ae3c9f25baa6690b48a891255d2492d24c8a3fa21856622dfc63464a6f88	master_RVT-GII_merged_oriented.jsonl	28128417329	33486	13995	15863	-
PM_RVT-GII_4	m01	RVT-GII	ABAZCG010000008.1:70007-71845:-	15d0de4947b6b883aac9836bacba04f522a1ec15f5d37bd11fe665ef73204eb6	15d0de4947b6b883aac9836bacba04f522a1ec15f5d37bd11fe665ef73204eb6	master_RVT-GII_merged_oriented.jsonl	28719733135	33973	70007	71845	-
PM_RVT-GII_4	m02	RVT-GII	JAATNI010000324.1:6839-8680:-	56878a817975e0e1ac2e4251405ca11489bb32834528b153de401ccd2d3a595e	56878a817975e0e1ac2e4251405ca11489bb32834528b153de401ccd2d3a595e	master_RVT-GII_merged_oriented.jsonl	28362158162	29288	6839	8680	-
PM_RVT-GII_4	m03	RVT-GII	CATCSR010000004.1:60543-62378:+	40279642485f364bd7d95fd73cb8b1ffe4950196a6b975ebabb4d63341b6791a	40279642485f364bd7d95fd73cb8b1ffe4950196a6b975ebabb4d63341b6791a	master_RVT-GII_merged_oriented.jsonl	32282051044	32102	60543	62378	+
PM_RVT-GII_4	m04	RVT-GII	DAGQSP010000029.1:5904-7739:+	2e3b6856c0588555169eaa9a4e63d43a465d265f200ab56298d076ec552a4d38	2e3b6856c0588555169eaa9a4e63d43a465d265f200ab56298d076ec552a4d38	master_RVT-GII_merged_oriented.jsonl	28561337054	28032	5904	7739	+
PM_RVT-GII_4	m05	RVT-GII	DAEOLD010000024.1:39315-41159:+	aa9a43c400dcb30880f93701b8821609ab4407af2dc1b7b3ad040eb2fd4ae7e2	aa9a43c400dcb30880f93701b8821609ab4407af2dc1b7b3ad040eb2fd4ae7e2	master_RVT-GII_merged_oriented.jsonl	28500566937	32994	39315	41159	+
PM_RVT-GII_4	m06	RVT-GII	FURE01000005.1:386295-388136:-	285109f74f89109b07fd97ef96640eda0fc4754283f17bdb87b18da52d41555d	683dfcd22677473a5edb077cf4b7e02fe9e3acbfef75f190f62dd7fad2793839	master_RVT-GII_merged_oriented.jsonl	5086630284	29354	386295	388136	-
PM_RVT-GII_4	m07	RVT-GII	KK037172.1:2484-4253:-	1ff39f38ce687adb0fbe00dc955149d213f1dc62f2e511f2cdf8e072d0c26c3a	943c70e4a0d74739c053c6ff3b03056057429c6c88e653638ec441219c4aabd8	master_RVT-GII_merged_oriented.jsonl	14223738728	22478	2484	4253	-
PM_RVT-GII_4	m08	RVT-GII	DAOJAM010000106.1:4967-6799:+	cf9252d04de0aeb3f045c3d0198200b056d364081beab25107c244dd1b09f1f6	cf9252d04de0aeb3f045c3d0198200b056d364081beab25107c244dd1b09f1f6	master_RVT-GII_merged_oriented.jsonl	28245625516	24788	4967	6799	+
PM_RVT-GII_4	m09	RVT-GII	ABBLMU010000014.1:52024-53892:+	aa5a819b5cb30458939f4e61caf228800c73c3bc37645a31ad3f4c8dad519d2c	aa5a819b5cb30458939f4e61caf228800c73c3bc37645a31ad3f4c8dad519d2c	master_RVT-GII_merged_oriented.jsonl	26592318799	34722	52024	53892	+
PM_RVT-GII_4	m10	RVT-GII	CATCRV010000299.1:2804-4666:+	b18c99549764274f4c4f56c48e56a094bbf9f5fbf950cb1e0aaae39a819b84b0	b18c99549764274f4c4f56c48e56a094bbf9f5fbf950cb1e0aaae39a819b84b0	master_RVT-GII_merged_oriented.jsonl	31484679962	9358	2804	4666	+
PM_RVT-GII_4	m11	RVT-GII	DAEIMW010000084.1:14932-16833:+	578de5b59540bb98dd11ce876f3b0796593afc9c68b8d7c65c0c1c9c144e3d63	578de5b59540bb98dd11ce876f3b0796593afc9c68b8d7c65c0c1c9c144e3d63	master_RVT-GII_merged_oriented.jsonl	28407401424	31619	14932	16833	+
PM_RVT-GII_4	m12	RVT-GII	QLMH01000025.1:19716-21587:+	a5a0249648c528a8161f98a573a10e619e58ad67533fc83297edd04681ec12f0	a5a0249648c528a8161f98a573a10e619e58ad67533fc83297edd04681ec12f0	master_RVT-GII_merged_oriented.jsonl	5689481543	31342	19716	21587	+
PM_RVT-GII_4	m13	RVT-GII	JBKVZN010000011.1:28714-30540:+	e286074ed38c7f36583f27a8c140f73adda837010d0f05add1c7884eb6c0a33f	e286074ed38c7f36583f27a8c140f73adda837010d0f05add1c7884eb6c0a33f	master_RVT-GII_merged_oriented.jsonl	13712310095	35897	28714	30540	+
PM_RVT-GII_4	m14	RVT-GII	CP150649.1:238908-240773:-	89972c291ed4b87ab931e990953696f12319fc7b55c97b0ee8ff02552bd92867	89972c291ed4b87ab931e990953696f12319fc7b55c97b0ee8ff02552bd92867	master_RVT-GII_merged_oriented.jsonl	5711505895	32713	238908	240773	-
PM_RVT-GII_5	m00	RVT-GII	JBCLRU010000002.1:68778-70061:+	21378f71099db3bb32e6f3f1d48654702c35ae8608c8e57efa35f2c5ac1ac4e8	be754b2e1394f0b0f2b6c2b41b69f0f2578a47fb40b076ee85ede2bd6f88b5e6	master_RVT-GII_merged_oriented.jsonl	14018450911	32533	68778	70061	+
PM_RVT-GII_5	m01	RVT-GII	FSQX01000001.1:98479-99867:+	6387e3e3a1e38ae403ef5eaeb32d28dbffe9e4d629c8839a10c07832aa52ebbe	6387e3e3a1e38ae403ef5eaeb32d28dbffe9e4d629c8839a10c07832aa52ebbe	master_RVT-GII_merged_oriented.jsonl	30443362405	33252	98479	99867	+
PM_RVT-GII_5	m02	RVT-GII	JAANYB010000001.1:93678-94919:-	808a40739b8aeadeceefaf138c001a5670438a494ee9cb1a3e75f8501b76e04a	808a40739b8aeadeceefaf138c001a5670438a494ee9cb1a3e75f8501b76e04a	master_RVT-GII_merged_oriented.jsonl	30086985803	34474	93678	94919	-
PM_RVT-GII_5	m03	RVT-GII	DAXSQO010000043.1:42467-43960:-	c63aa9cb2000cd15f85f05af43a152ade14016e42bb88297c5aa77bf757477de	c63aa9cb2000cd15f85f05af43a152ade14016e42bb88297c5aa77bf757477de	master_RVT-GII_merged_oriented.jsonl	15495553548	35320	42467	43960	-
PM_RVT-GII_5	m04	RVT-GII	JBPANC010000001.1:2542544-2543869:-	4731789204c16f8e3ea23037e40ee4134a1f3cd7acc55732f8cb0c9c3dd36621	9aeb5def98727b730acdcdf8d87f7d19d13588bb75dc8370feb9cf2698072f1e	master_RVT-GII_merged_oriented.jsonl	16020608560	32472	2542544	2543869	-
PM_RVT-GII_5	m05	RVT-GII	CAWJQN010000004.1:580540-581793:-	eaf17d13537485de8e6df9f2ee6a77af5582f04ba5200082857ed7a580436513	eaf17d13537485de8e6df9f2ee6a77af5582f04ba5200082857ed7a580436513	master_RVT-GII_merged_oriented.jsonl	30083692586	32491	580540	581793	-
PM_RVT-GII_5	m06	RVT-GII	CP079828.1:293961-295382:+	c559f62bed1bd6a0045d5dd47f0671b82dce2f21899a544d621075366d06bdd1	02e97e39fd7daac3444feaeba2db167dc5708304b1b7068e27fe88e875174d75	master_RVT-GII_merged_oriented.jsonl	6117591231	37913	293961	295382	+
PM_RVT-GII_5	m07	RVT-GII	CAVHWA010000021.1:1522-2850:-	3b30f2beb0501d0ada880d38263aa884c176bf1e40b8f9f3af5c984b094c641c	3b30f2beb0501d0ada880d38263aa884c176bf1e40b8f9f3af5c984b094c641c	master_RVT-GII_merged_oriented.jsonl	14357593457	16042	1522	2850	-
PM_RVT-GII_5	m08	RVT-GII	MGYG000473949_1:5821201-5822622:+	57508f979db0fc78e5c7ac36e646eb4b0ce79d16d1fb5410a73c5262ee17a41f	57508f979db0fc78e5c7ac36e646eb4b0ce79d16d1fb5410a73c5262ee17a41f	master_RVT-GII_merged_oriented.jsonl	8411546242	33854	5821201	5822622	+
PM_RVT-GII_5	m09	RVT-GII	MGYG000139956_17:31569-32810:+	a1a597d39798351e175a8a28db002861eaabccf2c3168b15b3dd59c995949600	a1a597d39798351e175a8a28db002861eaabccf2c3168b15b3dd59c995949600	master_RVT-GII_merged_oriented.jsonl	7586518794	35501	31569	32810	+
PM_RVT-GII_5	m10	RVT-GII	AP019416.1:2275563-2276921:+	d375fb4ccced77a50fed32aaf8be5185304de7840d9d27a7c0af9f642dcbd7e5	d375fb4ccced77a50fed32aaf8be5185304de7840d9d27a7c0af9f642dcbd7e5	master_RVT-GII_merged_oriented.jsonl	6951697350	30865	2275563	2276921	+
PM_RVT-GII_6	m00	RVT-GII	CP061725.1:2850561-2851811:+	9227fb6b630ce47910d78e67a9e36ce6f92c5510b23573a5f5d4451aa9d82c4d	9227fb6b630ce47910d78e67a9e36ce6f92c5510b23573a5f5d4451aa9d82c4d	master_RVT-GII_merged_oriented.jsonl	5190224045	29827	2850561	2851811	+
PM_RVT-GII_6	m01	RVT-GII	AASVZC010000037.1:38860-40182:-	b096d78ca61cc1301b7f018cb5158d0ee12cc3fe49a53723c9e553852116f1ab	66d589b4a72dfa07054913e0ade6384e4279aaaa118487a3c0249304f7c5b966	master_RVT-GII_merged_oriented.jsonl	16708235377	27821	38860	40182	-
PM_RVT-GII_6	m02	RVT-GII	ABEZIM010000136.1:8391-9641:+	c06db6b36e375c9cfd270f6c68b35801c3f849bfa323321c04e28cedb00eaabf	c763b0dd46577049aafebca2a62792dc66fcbd176de4bc72ca8a02694671060f	master_RVT-GII_merged_oriented.jsonl	17945106867	17266	8391	9641	+
PM_RVT-GII_6	m03	RVT-GII	DBCNCQ010000006.1:87433-88797:+	33dcc0b4fd4f41cf31c9e98eea7ca607a231863124df2d78ca92fb805dc11f23	33dcc0b4fd4f41cf31c9e98eea7ca607a231863124df2d78ca92fb805dc11f23	master_RVT-GII_merged_oriented.jsonl	16167058916	30347	87433	88797	+
PM_RVT-GII_6	m04	RVT-GII	ABQDGT020000001.1:4385222-4386490:+	f75dd39bfe5ce775e81fcb17eb0ce6766332d8c8e4f386a40d69e321ff09e4c3	7c45d4c9441efb7213cf24d2798ac2b0765103814c4732e929b528f86e81d798	master_RVT-GII_merged_oriented.jsonl	15401604697	33250	4385222	4386490	+
PM_RVT-GII_6	m05	RVT-GII	DACWKC010000022.1:50287-51441:+	1293453f40e5d00eb5abf7e51d11542c2fc9e39133df40fdb8eead85981209f7	1293453f40e5d00eb5abf7e51d11542c2fc9e39133df40fdb8eead85981209f7	master_RVT-GII_merged_oriented.jsonl	16065833229	18657	50287	51441	+
PM_RVT-GII_6	m06	RVT-GII	CAWPHH010000018.1:26440-27849:+	d280380331ce04c91dccf86bde24b136c7ef3f214df42fedc953c115d0db197b	f2793f23e3064233c7c4e34093d2c6789af2cb3b2f85153fb7bd930a2bb18fdd	master_RVT-GII_merged_oriented.jsonl	14602034526	33752	26440	27849	+
PM_RVT-GII_6	m07	RVT-GII	ABFEAP010000011.1:97100-98347:+	4a2a33f7edd4163bc2b39533e38535be01abdc716f7f301235b813ee453b7a1a	4a2a33f7edd4163bc2b39533e38535be01abdc716f7f301235b813ee453b7a1a	master_RVT-GII_merged_oriented.jsonl	29581831311	33723	97100	98347	+
PM_RVT-GII_6	m08	RVT-GII	JBKUVF010000001.1:185234-186490:-	6912a68d9663bb310d66643aee2c6805b2c3c03ff461f957360c872a60a8cb55	6912a68d9663bb310d66643aee2c6805b2c3c03ff461f957360c872a60a8cb55	master_RVT-GII_merged_oriented.jsonl	14020482055	31053	185234	186490	-
PM_RVT-GII_6	m09	RVT-GII	3300012191.a:Ga0121042_10034:76384-77643:-	0a8d06135f7ae8e92962e02092a7d5ca1c28f68c40d96c71baca201b4c40ddfe	0a8d06135f7ae8e92962e02092a7d5ca1c28f68c40d96c71baca201b4c40ddfe	master_RVT-GII_merged_oriented.jsonl	33862268507	30317	76384	77643	-
PM_RVT-GII_6	m10	RVT-GII	FJVE01000007.1:1165011-1166255:+	ab2e9ce72c668c2ae65a594569d12d0969ff0331e95956141244d3c5656e8f64	ab2e9ce72c668c2ae65a594569d12d0969ff0331e95956141244d3c5656e8f64	master_RVT-GII_merged_oriented.jsonl	32269558256	32009	1165011	1166255	+
PM_RVT-GII_6	m11	RVT-GII	ABYAXS010000177.1:2365-3636:-	68cf95b40de98a393d0f5c1dc9f9e8744bdff1cd2b1c1bf7aa2b3ae2460550c7	68cf95b40de98a393d0f5c1dc9f9e8744bdff1cd2b1c1bf7aa2b3ae2460550c7	master_RVT-GII_merged_oriented.jsonl	20341133169	13696	2365	3636	-
